CustomerID,Name,Email,Phone,Address,Age,Gender,PurchaseHistory,LoyaltyPoints
4277,Alexander Rosales,markmartin@webster.com,606.720.0844x885,"674 Audrey Via Apt. 870, West Michael, AL 24066",26,Male,['Massara'],50
4278,Martin Lee,lisagomez@evans-bernard.com,864.609.5941x6872,"656 Zachary Garden, Lake Stacyfurt, KY 91380",42,Female,"['Guglielmi di Jago', 'Santo Stefano Dry', 'Bambino', 'French Roots Chardonnay', 'Roulette', 'Stagecoach Vineyard Synchrony', 'Loibenberg', 'del Marchese']",392
4279,James Wright,tracey63@massey-wilson.net,(846)855-2260x976,"414 Kari Road Apt. 083, Hollandland, MS 55543",55,Male,"['Le Grand Blanc', 'Dalva Grande Reserva', 'John Adlum']",240
4280,Brittany Martinez,richardsonrebecca@young.info,431.139.2423x473,"25733 Miller Springs, Englishstad, RI 02116",29,Female,"['Teldeschi Vineyards, Home Ranch, Old Vine']",71
4281,Ronald Griffith,sharonsantana@hotmail.com,(122)931-0210x99051,"2768 Maxwell Trail, North Laurashire, MT 52718",42,Female,"['White Zinfandel', '10-Years-Old Tawny', ""Seccopassa 'Appassimento'"", 'RD', 'Cuvée Dame Honneur', 'Full Fathom Five', 'Rosé de la Chevalière']",336
4282,Rebecca Butler,gregoryamy@lawrence.org,763.427.2379,"7851 Vicki Run Apt. 428, Hernandezside, WV 25761",46,Male,['Opulent'],94
4283,Elizabeth Marks,gbaker@davis.com,256-647-2316,"159 Caldwell Curve Apt. 794, Carolynville, NC 26152",51,Male,"['Claret Block Selection Estate Reserve', 'Seven Springs Vineyard Summum', 'Chapter Five', 'Les Groseilles Premier Cru', 'Burgess Vineyard', 'Santannella', 'Ridgecrest Vineyards Wind Ridge Block', 'Wairau']",544
4284,Luis Massey,vasquezmadeline@wilson.net,912-781-0556,"70851 Clark Plains Apt. 654, Williamsmouth, AL 81218",56,Female,"['Vache Signature Collection', 'Frunza', 'Grand Monarque Cuvee', ""Truluck's"", ""Réserve de l'Estey"", '3 Meses en Barrica']",456
4285,Shelley Bennett,teresa19@rowland.com,5756787211,"9119 Robert Lock, Smithburgh, OK 98136",46,Male,"['Porquenó Reserva Lo Mejor', 'Edicion Limitada Single Vineyard', 'Michael Anthony', 'Millésime Exception']",44
4286,Krystal Kemp,russellashley@yahoo.com,0403940020,"584 Gordon Club, Brandtview, ND 31945",31,Male,"['Signature Reserve', 'Grand Cru Le Mesnil-sur-Oger', 'Conner Lee Vineyards', 'Moulin des Dames', 'Wallywood Red', 'Cross Creek Vineyard', 'Premier Cru Clos de Montaigus', 'Select Reserve']",128
4287,Travis Crawford,fullermatthew@hotmail.com,6192916974,"8343 Weiss Park, South Erinfort, AL 93318",34,Male,['ONE'],37
4288,Michael Hull PhD,lawrenceamber@gmail.com,001-565-719-9354,"9863 Theresa Glen Suite 382, West Miranda, AZ 11463",33,Female,"['Fossati Riserva', 'Artist Series #5 Red Wine', 'Cooke', 'Les Planels', 'Berg Reserve', 'Dona Matilde Reserva Tinto', 'Carneros Selection', 'Chardonnay de Chardonnay', 'Nikiara']",567
4289,Tracy Robertson,daltonmelanie@gmail.com,+1-565-297-4999,"590 Jack Ville Apt. 470, Paulastad, WI 15267",63,Female,"['Yamhill Cuvée', 'Fincas de Landaluce Crianza', 'F. Contato Riserva', 'Mas La Plana Black Label', 'Cefiro Reseva']",110
4290,Nancy Gomez,lmartinez@spears.biz,962-962-3527x8275,"5322 Elliott Mills, South Andrewside, AR 56590",67,Male,"['Gold', 'Holystone', 'Brauneberger Juffer Kabinett Grosse Lage', 'Gran Reserva Brut Nature Barrica', 'Cabernet Franc-Lemberger', 'Sainte-Catherine', 'Nectar des Bertrands']",70
4291,Mario Brooks,morgan41@gmail.com,+1-695-098-6295,"4506 Kenneth Falls Suite 960, Jessicaport, NC 51217",46,Male,"['Opi', ""Winemaker's collection"", 'Gowan Creek Vineyard', 'Vargosa Branco']",108
4292,Samantha Morris,maria42@hotmail.com,001-330-048-5092,"8806 Gregory Streets Apt. 587, New Michael, MS 57209",59,Male,"['Cara Mia Vineyard Camerata Red Wine', 'Montsalvat', 'Clos Saint-Théobald Grand Cru Rangen Sélection de Grains Nobles', 'Amor Costante', 'Cotes de Tablas Blanc', 'Barrel Select', 'Pentad Red Wine', 'Balletto Vineyards Unwooded']",296
4293,Caitlin Jones,douglasbradshaw@yahoo.com,161-981-7134x44221,"949 Allen Estate, South Anneview, HI 64161",62,Female,"['Top Chef Selection', '1+1=3 U més U fan tres']",82
4294,Danielle Norris,rescobar@yahoo.com,294.267.7813x2417,"348 Megan Locks Apt. 664, New Lisaburgh, GA 48953",39,Female,"['Cuvée Red', 'Impulse (Sapphire) QbA', 'Premier Cru Perrières', 'Dark Lady of the Labyrinth', 'Elaboración Especial', 'Favrèl Brut', 'G (Sol)']",532
4295,Austin Powers,brandonsmith@yahoo.com,+1-378-681-9570x3994,"173 Wilkinson Ports Suite 916, South Melissafort, KY 34658",21,Female,"['Le Pousseur', 'Fincas de la Villa Reserva', ""L'Altro"", 'Quinta da Costa', '50 Vine Age Series', 'Domaine Rémy', 'Intuition', 'Bubbles by Lobetia']",336
4296,Jessica Robertson,patelveronica@jackson.com,9797767944,"59889 Jody Street, Amandaberg, CA 43666",48,Male,"['Vigneto di Campolungo Gran Selezione', 'Paul Sauer', 'Clos de Condemine', 'N 41° W 72°', 'Sleepy Hollow Vineyard', 'La Trincherina']",138
4297,Ryan Kennedy,cooperbrianna@gmail.com,+1-822-833-2371x3448,"81660 Ellen Parkways, Port Christopherborough, NC 49194",21,Female,"['Cuvee Natalie', 'Sàtirs Negre', 'La Consulta Select', 'Cuvée Les Amours', 'Cachet', 'Sunset Twilight', 'Le Mazet Old World', 'Génération XIX', 'C Blend']",414
4298,Juan Morris,duanesmith@hotmail.com,338.565.2926x82735,"746 Scott Prairie, South Dylanhaven, SC 74645",54,Male,"['Peay Vineyard', 'The Ratbag', 'Conner Lee Vineyard', 'Avesso', ""Jammin'"", ""Le Carillon d'Angélus"", 'Bourricot Rosé']",336
4299,Sandra Howard,xmorales@thompson.org,+1-819-503-2376x51654,"934 Hobbs Place Apt. 908, Port Ryan, VT 63944",67,Female,"['Elicius', 'Herdade da Pimenta Grande Escolha', 'Blocks 7 & 22', 'Three Vineyards Red', 'Blacksmith', 'Achelo', 'Yamhill Cuvée']",420
4300,Jason Stewart,curtiswade@phillips.com,233-015-4088x3830,"50444 Dennis Parkways, Port Jessicaland, CO 43191",35,Male,"['Kevin John', 'Deidesheimer Hohenmorgen Trocken Erste Lage', 'Herdade do Peso Vinhha do Monte']",78
4301,Crystal Hammond,gperez@moody-oliver.net,605.474.1402x379,"631 James Estate, West Jake, MD 55017",46,Female,"['Diamond Collection Emerald Label', 'Alta Corte', 'Eaglepoint Ranch', 'Don Miguel Vineyard Dobles Lías', 'Chalk Hill Vineyard Reserve', 'Wieland Reserve']",450
4302,Stacey Williams,tuckerdan@diaz.com,7612212117,"99177 Rowe Drives, West Alexistown, ND 84673",27,Female,"['La Segreta Rosso', 'Salix Vineyard Tannat-Malbec', 'Pievi']",78
4303,Katherine Collins,gutierrezjoseph@poole.com,001-742-686-2311x2781,"60395 Barton Harbor Apt. 753, Dustinview, MO 76379",49,Male,"['Areté Vineyards Dry', 'Gran', 'Gravina']",195
4304,Gregory Jones,bcollins@yahoo.com,396-362-1399,"87786 Margaret Road, New Cherylborough, NY 01311",49,Male,"['WCS', 'Cuvée Alexandre', 'Ürziger Goldwingert Spätlese', 'Gouverneurs', 'Don Miguel', ""Fleur de l'Amaurigue""]",102
4305,George Lewis,brittany36@erickson.com,808-343-9524,"609 Allison Plain Apt. 940, Littlehaven, DC 27384",44,Female,"['Lot 126', 'Quinta do Cachão', 'Évangéliste Reserve']",216
4306,Brenda Patrick,joseph03@hinton.org,(856)145-7477,"726 Henderson Place Apt. 483, Brianmouth, SC 99269",29,Male,"['Cuvée Vaussière', 'Northwest Block Reserve', 'Mb', 'Stella Maris', 'Estate Bottled Rutherford Red']",435
4307,Bianca Bennett DDS,travis84@gmail.com,4876822448,"2757 Green Island Apt. 271, Port Francisco, WI 96522",44,Female,"['10 Anos White', 'Sonoma Reserve', 'Cellar Select', 'Bricco Quaglia', 'Epicenter', 'Smaragd Steinterrassen', 'Ampelos Vineyard', 'Sdricca di Manzano', 'Edition Chremisa Sandgrube 13 Barrique']",333
4308,Elizabeth Foley,juliemyers@clarke.com,2145204359,"18604 Saunders Via Apt. 326, East Carrietown, MO 02672",26,Male,"['Mal Anders Smaragd', 'Plexus Tinto', 'First Edition', 'Paras Vineyard', 'Valley Wines', 'La Mascaronne', 'Tolos', 'I Puri', 'Periquita Original']",396
4309,Anna Hall,egarza@garcia.com,2976291613,"010 Trevor Plains Apt. 352, Sanchezville, CT 70493",32,Female,"['Dona Helena Branco', 'Les Sangliers', 'Old Vines Dry']",171
4310,Mark Clarke MD,angelatate@yahoo.com,4484734286,"2683 Hannah Valleys, New Rubenland, OK 52080",67,Male,"['Block 36 Reserve', 'Titan', 'I Roccoli', 'Amongae', 'Tierras de Luna']",420
4311,Rebecca Moore,ericksonthomas@yahoo.com,8606911574,"04241 Kevin Gateway Suite 986, North Debra, MD 46653",27,Male,['Marqués de Rodil Especial Palo Cortado'],17
4312,Lori Brennan,robert61@black.com,(888)051-3855x133,"386 Cain Heights, Jonesberg, HI 27724",49,Female,"['Trienna', 'Royal Slope Red', 'Bagatelle', 'Alwa Limited Edition', 'Brauneberger Juffer Kabinett', 'Canoe Ridge Vineyard', 'Leepin Vineyard', 'Library Vineyard']",712
4313,Linda Ryan,shawna22@yahoo.com,536.449.4204,"198 Marissa Mount, Jeffburgh, AZ 80374",44,Male,"['Late-Harvest', 'Cuvee XXV']",122
4314,Amber West,linda46@hotmail.com,131.735.9852,"726 William Passage Apt. 480, South Melanie, MS 98079",23,Female,['Barocco'],15
4315,Arthur Cohen,kjohnson@gmail.com,001-357-040-4926,"32140 Justin Port, New Larry, OR 14551",50,Female,"['Klassik-Cuvée', 'Lot 360', 'Steinreich Trocken', 'Delicias', 'Sea Flower']",345
4316,Dr. Matthew Parker,nicholsangela@weaver-sharp.org,(406)464-3710x18605,"6957 Hebert Gardens, Port Johnport, SD 91794",66,Female,"['Duck Shack', 'Seven Sinners']",172
4317,Ronald Snyder,ogamble@gmail.com,+1-806-968-7018x1336,"45261 Matthew Freeway, Brownfort, MD 89406",45,Female,"['Rive di Farra di Soligo Extra Dry', 'Cinco Josés - 5 Joes Old Vine', 'Chalk Line', 'Castello di Canelli', 'La Storia Meritage Red Wine']",430
4318,Kyle Case,tiffany04@bray-simpson.com,(922)603-9701,"395 Michael Stream, Jacobfort, UT 03082",64,Female,"['Domaine des Grands Cèdres', 'Forgotten Hills Vineyard', 'NonnOrlando', 'Garnacha']",252
4319,Mr. Tyler Fuller,dbanks@hotmail.com,914-079-7208x83549,"549 Sabrina Creek, Kevinland, MN 57528",51,Female,"['Domaine Jean Descombes', 'The Cracker Estate Grown', 'Cosme Palacio', ""Gilbert's Vineyard"", 'Lot 466', 'Coudoulet de Beaucastel', 'Gaucho Spur', 'Capatosta', 'Frizzante']",405
4320,Heather Smith,brianna37@hotmail.com,523-266-3726x188,"3116 Veronica Stravenue Apt. 997, South Nancy, FL 59379",68,Female,"['Uniku 500ml', 'Artist Series I']",118
4321,Kayla Martin,bensonvirginia@yahoo.com,001-383-941-6660,"054 Jill Crescent, Trevorport, PA 50412",46,Male,"[""Massif d'Uchaux""]",31
4322,Linda Hudson,gyoung@baker-morrow.biz,0479524029,"74647 Bright Hollow Apt. 626, Coreyburgh, NJ 15278",40,Male,['Unfined and Unfiltered'],46
4323,Nicole King,shannonbrown@yahoo.com,349.558.7700x2992,"13288 Mercado Lodge Apt. 336, New Gabriel, RI 89491",50,Male,"['Toro de Piedra', 'Delailie', 'Vaillon Premier Cru', 'La Vie Douce', 'Laplace', 'Gravel Ridge Vineyard']",240
4324,Jessica Williams,wdaniel@hotmail.com,583-040-1727x782,"5302 Jessica Flat, West Kimberly, WV 57273",55,Male,['Cornell Villa Nigra'],11
4325,Jackson Mcclure,walkerbrian@yahoo.com,2915554549,"89824 Smith Course Apt. 080, Lake Scott, NY 82053",62,Female,"['Thatcher Bay Vineyard', 'Imperial Reserva']",156
4326,Christopher Hanson,amywilson@estrada.com,147-246-5089,"USS Dudley, FPO AE 25205",62,Female,"['Rutherford Hillside Reserve', 'Abtsberg Kabinett', 'Cuvée des Blaches', 'Monte Alto', 'Heritage Cuvée', 'Dry Estate Bottled', 'Water Witch Klipsun Vineyard', 'Aurico 375 ml', 'Klaser Riserva']",693
4327,Cynthia Black,ryan38@gmail.com,794-722-2161,"3473 Timothy Villages, Holmesmouth, HI 59016",54,Female,"['Anzil', 'Indian Summer Select Late Harvest VQA', 'Cuvée 21 Brut', 'Anderson Valley', 'Frank Johnson Vineyards', 'Mischief', 'La Louvée']",616
4328,William Smith,hoganjoseph@gmail.com,949.733.5074,"08760 Blake Mission, Alexanderchester, NM 28836",44,Male,"['Montesierra Oak Aged', 'Nussbaumer', 'Megas Oenos', 'Rigoleto', 'Red Bank Vineyard', 'Domaine du Versant Doré', 'Riverboat Sweet White Wine']",259
4329,Greg Flores,howarddaniel@yahoo.com,901-290-2900x73889,"638 Robert Estates Suite 693, Allenfurt, NJ 30613",25,Female,"['Follett Family Vineyards', 'Reserve Speciale, Cuvee Michel Berthoud', 'En Cerise Ovide', 'The Renaissance of']",152
4330,Nicole Allen,robertsrebecca@baker.com,403-747-4468x7961,"1416 Henson Knolls Suite 479, West Erikaview, NH 55815",63,Female,"['Taylors Pass Single Vineyard', 'Dyer Vineyard']",22
4331,Dr. Michael Robinson,lgilbert@king.net,1181974206,"6509 Shawn Rapids, Jacobburgh, MD 88228",69,Female,"['Mount Crawford Estate Grown Single Vineyard', 'Luis Peique', 'Ranger Reserve']",48
4332,Mark Campbell,chad77@evans.net,4718824092,"PSC 9951, Box 1265, APO AA 74322",39,Female,"['Le Bordeaux de Bernard Magrez', 'Clava', 'Garibaldi']",135
4333,Kenneth Barajas,kimberlybarrett@hotmail.com,(814)652-9711,"0728 Sonya Islands, East Rebecca, HI 37159",51,Male,"['Con Vento', 'Padres Dedicados']",138
4334,Jacob Stuart,smithbrett@yahoo.com,(112)423-2062x3000,"78978 Sellers Bypass Apt. 230, Melissaside, NV 84611",49,Female,"['Selleck Vineyard', 'Col de Bliss', 'Pelago']",153
4335,Daniel Hess,johnsondonald@mcpherson-ritter.com,373.863.9861x926,"37708 Ryan Overpass, Stevensfort, UT 80330",60,Female,"['Carneros Reserve', 'Demestica Red', 'Natasha Block', 'Cuvée des Générations Gaston Philippe', 'Vom Vogelsang', 'Garey Ranch Vineyard', 'Gold Carménère-Cabernet Sauvignon-Petit Verdot-Cabernet Franc']",588
4336,Patricia Mcdaniel,jjames@gmail.com,001-359-075-4900x220,"32479 Shane Mountains, Tiffanybury, TN 59266",52,Female,"['Cutthroat Blend', 'Backus']",134
4337,Phillip Lee,blopez@hobbs-smith.com,(473)947-6759x70326,"PSC 9544, Box 2986, APO AA 48572",66,Female,"['Lounge', 'E&E; Black Pepper', 'Le Vaucrain', 'Klindt Vineyard']",192
4338,Michael Ball,alyssa97@gmail.com,498.546.8233x6372,"48251 Brenda Common Apt. 780, Briannaville, NV 13179",64,Female,"['Extra Cuvée de Réserve Brut', ""D'Or"", 'Diesel', 'Pegrandi']",148
4339,Anne Perez,travis48@hotmail.com,366.860.7129x85808,"940 Angela Row Suite 092, East Paigeshire, WI 94004",40,Female,"['Cape Crest', 'Merlot-Cabernet Sauvignon-Syrah-Cabernet Franc', 'Prados PdM Moncayo', 'Bone Ash Vineyard', 'Authentic Brut', 'La Rambarde']",408
4340,Christopher Lopez,normansteven@sellers.biz,(168)615-1495,"62881 Hill Island, East Angelafort, NV 93500",63,Male,"['Noi', 'Fleur de Fonplégade Grand Cru', 'Marylhurst Estate']",249
4341,Scott Hurley,allenlori@brooks-rogers.org,740-385-2423x72344,"2442 Harper Light, Port Jay, RI 65385",49,Female,"['Tradition Spätlese', 'Two Messengers', 'Bel Air Nouveau', 'Scheiben Trockenbeerenauslese', 'The Scallywag Unwooded', ""Uncle Roget's Grenache""]",102
4342,Krista Camacho DDS,usteele@hall.org,+1-931-389-8540x066,"Unit 6767 Box 5577, DPO AA 46880",33,Male,"['Ciconia', 'Perpetual', 'Swicegood Vineyard', 'Lockwood Vineyard', 'Manzana Vineyard', 'Mezzodì', 'The Struie', 'McClellan Estate Vineyard']",576
4343,Jason Patton,eduardo71@gmail.com,+1-408-471-7179x1176,"51750 Anthony Forges Apt. 299, West Andrea, IA 79293",62,Female,"[""Elvie's Block, Larry Venturi Vineyards"", 'Gala 1', 'The Coppermine Road', 'Assobio', 'Cèdre Heritage', 'Von Dog', 'Il Castelvecchio', 'Eté Fleuri']",496
4344,Lisa Jackson,kstephenson@yahoo.com,273-176-0670x9565,"8697 Norton Isle, Port Jeremy, PA 04446",66,Male,"['Cloverdale Ranch', 'Northridge Sentinel Red', 'Lenz']",225
4345,Anne Bryant,robertbrown@jones.com,+1-576-366-2823x256,"Unit 7798 Box 0873, DPO AA 88613",49,Female,['Brut Spumante'],82
4346,Danielle Perry,dawn52@franklin-mason.com,(663)901-9317x7696,"466 Anna Drives Apt. 650, Kennethhaven, CA 43170",46,Male,"['Bordón Crianza', 'Croix aux Moines', 'The Climber Limited Release', 'von Gösing', 'Passobianco']",150
4347,Erin Wolf,arthur57@gmail.com,001-593-412-5082,"PSC 9490, Box 7129, APO AP 61082",51,Female,"['The Wolftrap Syrah-Mourvèdre-Viognier', 'Agostón Garnacha-Cabernet', 'Herdade dos Templários Branco', 'Hein Vineyard', 'Saint-Théodoric']",415
4348,David Brown,yford@hotmail.com,001-183-407-5394x7722,"57317 Elizabeth Common, New Kathryn, SD 81051",59,Female,"['Monte Toro Crianza', 'Viognier-Sauvignon Blanc-Chardonnay', 'Zwickl', 'Hochrain Smaragd', 'Therra', 'Sea of Grapes Vineyard', 'The Lady']",686
4349,Kimberly Foster,leescott@clark-alvarez.org,462.732.9773,"237 Kevin Stream, Rogersberg, TN 08293",21,Female,['Selvascura'],40
4350,Patrick Diaz,upierce@jones.com,840-052-1942,"688 Rhonda Glen, South Kevinton, OR 91704",48,Male,"['Sémillon-Sauvignon Blanc', ""The Winemaker's Reserve""]",82
4351,Dr. Melissa Mckay,fgarcia@thompson.net,044-277-0357,"77874 Mclaughlin Meadows Apt. 455, Murrayshire, KS 80009",39,Female,"['Jaybird Unoaked', 'Biography', 'Marie Antoinette', 'Les Sorcières', 'Selecion Especial - Estate Bottled', 'Jos. Belli Vineyards', 'The Angel Oak']",553
4352,Michael Simpson,jessicasharp@reed-clark.com,001-070-622-6233x9609,"9737 Amber Passage Suite 541, Tracyborough, DE 21847",21,Female,"['Yarden Tel Phares Vineyard Kosher', 'Fortune Teller', 'Le Mazet Old World', 'Dijon Clones Ramal Vineyard', 'Farizoa', 'Palengat Red', 'Centánni Vineyard']",616
4353,Brittany Foster,beardbryan@yahoo.com,685.168.4558x95237,"568 Harper Club Suite 845, Lake Kennethchester, ID 26528",31,Female,['Roseland'],18
4354,Eric Kim,lutzchristine@gmail.com,398-617-3533,"887 Kayla Haven, East Rickyview, DE 02460",62,Female,"[""Mary's Vineyard"", '50 & 50', 'Vintage VI', 'Dry Cru', 'Fools Bay Dirty Bliss']",230
4355,Mrs. Sabrina Griffith,floresrenee@white-smith.biz,088-773-5580x56038,"85250 Butler Brook Suite 760, Hickstown, CO 32287",41,Male,"['Gallery', 'Estate Grown Block 2', 'Limited', 'Temptation The Affair', ""Bachelor's Button"", 'St. Eden', 'Tesserae', 'Reserve Paragon Vineyard', 'Aniversario PA 84 Brut Nature']",720
4356,Christopher Gonzalez,gabrieldonovan@parker.biz,251-619-0758x37405,"499 Troy Plains Apt. 326, West Garrett, LA 47903",57,Male,"['Lavinia Maria', 'Premier Cru Perrières', 'Uma Colección']",180
4357,Kathleen Schneider,joseph01@yahoo.com,8673416833,"0905 Kathy Islands Apt. 021, Bullockberg, FL 33665",23,Male,"['Chuy', '10-year old tawny', 'Grande Encontro', 'Diamant des Karantes La Clape', 'Muy Bonito', 'Duca Sanfelice Riserva', ""Rancher's"", 'Lui Selection Crianza', 'Wild Horse Peak Lone Boulder Ridge']",540
4358,Timothy Harper,smithjoanna@berry.info,9817992279,"043 Potter Fall Apt. 871, West Ruth, NH 25011",39,Female,"['Monsordo', 'Benito Dusi Vineyard', 'Gran Vu Blend', 'Purity', 'Bargemone', 'Gottschelle Erste Lage Reserve', 'Saarburger Rausch Auslese Goldkap', 'Louise', 'Bubbly Peach']",360
4359,Jennifer Hardy,danagibson@gmail.com,+1-519-937-4240,"102 Jacobs Glens Suite 439, Lake Seanberg, SC 61793",54,Male,"['Cordillera', '15 Rows Reserve', 'Satèn', 'La Bise', 'La Fenice', 'Citto', 'Cuvée Paradis Brut Rosé']",105
4360,Jamie Reynolds,huntmelissa@yahoo.com,+1-798-405-8686x3370,"USS Jackson, FPO AP 81169",22,Female,"['Les Terrasses Chenin Sec', '16 Rows']",36
4361,Felicia Palmer,pjenkins@gmail.com,001-407-124-9559x221,"Unit 9557 Box 4124, DPO AP 01076",66,Female,['Hochheimer Kirchenstuck Spätlese Trocken'],22
4362,Colleen Wright,sara79@yahoo.com,001-004-446-5840x915,"496 Jones Flat, Port Brenda, MN 85131",29,Female,"['Calmant Creek Vineyard', 'Tierra Serena', 'Solatio del Tani', 'Essence', 'Premium Millésimé Brut', 'Mother Clone']",480
4363,Michael Brown,johnsonwilliam@robles.com,(289)417-5410x51250,"0885 Lara Meadows Suite 931, Port Philip, VA 61433",30,Female,"['Brunello di Sonoma', 'Paradigma', 'Vina Alberdi Reserva', ""L'Enchentoir 253"", 'Blanc de Noirs Grand Cru Brut', 'Aldone', 'Uboldi Vineyard']",616
4364,Shelly Armstrong,emily62@hotmail.com,(821)704-8470,"3064 Jared Extensions Apt. 028, West John, CA 82559",65,Female,"['Cuvée Tenuta Val de Brun Extra Dry', 'Syrah-Carignan', 'Anne Katherina Vineyard', 'Tradition Kabinett']",364
4365,Lisa Moore,huangchristopher@bray.com,(796)039-5189x9753,"5953 David Ferry Suite 264, Kristinaport, NC 49213",24,Male,"['Alba de Breton', 'Endemico', 'Mélange Maison I Old Vines', 'Atração', 'Legado del Fraile', 'Chaustinelle Reserve', 'Grenache 42', 'Passum', 'Arcurìa Rosso']",135
4366,Nicholas Pitts,dawn80@gmail.com,671.793.0531x774,"25335 Irwin Junctions, Osbornefort, DC 46357",21,Male,"['Le Rouge', 'Les Grands Voyageurs', 'Yellow Label', 'Tango Oaks Vineyard', 'Fincas de Landaluce Crianza', 'Trincadeira', 'Estate Grown American Oak']",665
4367,Misty Johnson,zachary19@schneider-rodriguez.org,+1-140-200-1440x46104,"08417 Brittany Views, Smithside, WI 66250",50,Male,"['Lucky White', 'Testa Vineyard Old Vine', 'RosSole']",60
4368,Hannah Thomas,hallen@hotmail.com,039-901-7947x43725,"USCGC Anderson, FPO AP 95717",33,Male,"['Soul Patch Estate Grown', 'Réserve Rosée Brut', 'Domaine Raymond Roure', 'MacAllister Vineyard']",188
4369,Courtney Griffin,wendy76@richards.com,+1-981-494-7278x53121,"99882 Michael Shoal Apt. 459, Griffinland, ND 17359",36,Male,"['Bin 707', 'Viña Santurnia Gran Reserva', 'Blanc de Blancs Réserve Privée Brut', 'Montenovo', 'Coto De Imaz Reserva', 'Les Gravas', 'Kadette', 'Particular Old Vine', 'Clone 6']",378
4370,Philip Olsen,tammy52@hotmail.com,(292)520-4767,"PSC 1821, Box 5058, APO AP 09983",48,Male,"['Messer Ridolfo Riserva', 'Marcarini', 'Pé Tinto']",144
4371,Savannah Lyons,regina95@yahoo.com,001-728-173-5557x94273,"Unit 3736 Box 2019, DPO AP 95766",37,Female,"['Stellar Vineyard Reserve', 'Carnuntum Cuvée', 'Manso de Velasco Viejas Viñas Old Vines', 'Cask 23 Estate Grown']",332
4372,Melissa Fisher,melissa84@goodman.org,873.522.8541x99322,"USNS Crosby, FPO AE 06661",60,Male,"['Côtes de Morogues', 'Pinot Noir', 'Les Pézerolles Premier Cru', 'Teres Special Selection', 'Bergulé', 'Podere Bertarole Ripassato', 'Jay Wilderotter Vineyard']",189
4373,Travis Lin,schapman@yahoo.com,+1-533-344-2826x68538,"82219 Huynh Land, East Jill, IA 96577",37,Female,"['Banda Dorada White', 'Muleskinner', ""Adalfo's Block"", 'Tête de Cuvée Grain de Gris', ""Director's"", 'Glorieta Vineyard']",366
4374,Rick Massey,rmoore@hotmail.com,001-083-440-8733x0522,"75651 Tapia Union, Tonytown, ID 56747",67,Female,"[""L'Entente"", 'Glorioso Crianza', 'Anfora', 'Uriel J. Nielson Vineyard', 'Poli Phonia Reserva', 'Axiom Alegría Vineyards']",72
4375,Kathleen Ball,alex57@dunn.com,(415)462-5307x2362,"4945 Jose Summit, Angelaburgh, NM 65968",42,Female,"[""Winemaker's"", 'Vigne Gattera']",184
4376,Robert Rodriguez,ngonzalez@hotmail.com,820.993.6325x166,"325 Steele River, Phillipsfurt, WI 93765",46,Female,"['Le Bessole', 'La Violette', 'Rosé Millesimato', 'Sernauberg Erste Lage', ""The Magician's Assistant Cabernet Franc""]",340
4377,Ashley Brown,ikerr@yahoo.com,388.803.0572x975,"9641 Edward Mountain, Davisfurt, NM 03633",58,Male,"[""Charlie's Patch"", 'Borro del Diavolo Riserva', 'Tal Lùc', 'Guarda Boschi', 'Lacrimarosa Rosé', 'Bell Ranch Vineyard', 'Domaine Curot', 'Simple Man', 'The Gosling Roennfeldt Road']",792
4378,Michelle Bartlett,brandonrocha@sharp.com,001-644-435-8727x031,"8290 Spencer Gateway, East Wandaland, VA 35104",33,Male,"['Les Chênevottes Premier Cru', ""C'est Beaux"", 'La Crena', 'Old Bastard', 'Cuvée 61 Rosé', 'And Why am I Mr. Pink? Rosé of', 'I Vigneti', ""Flax Vineyard Méthode a L'Ancienne"", 'Vinhas Velhas de Santa Maria']",108
4379,Samantha Williams,pwang@gmail.com,(655)074-0894,"020 Williams Point, West Jamie, AR 53750",32,Male,"['Sirocco White', 'Prima Reserva']",166
4380,Nicholas Acosta,tamiblackwell@hotmail.com,8464264358,"PSC 3047, Box 4701, APO AA 32831",52,Male,"['Fagus', 'Living in the Limelight Dionysus Vineyard', 'Collection Premier Cru', ""Pellet Vineyard Henry's Reserve"", 'Viernes', 'Comtes de Champagne Brut Rosé']",66
4381,Jesus Barton,jose30@hotmail.com,(192)535-7071x54776,"3927 Vargas View Suite 263, Garciaside, NM 34878",51,Female,"['AlphaWOLF Ranch Estate', 'Archery Summit Estate', 'Les Dames Huguettes', 'Ti Point', 'Wine Lovers', 'Vale de Lobos Branco', 'Apogee Pepper Bridge Vineyard']",294
4382,Jeffrey Williams,yroberts@higgins.info,001-520-642-4319x486,"331 James Union Suite 789, Seanshire, NC 30024",60,Male,"['Edición Limitada B', 'Hawley Vineyard', 'Cuvée en Amont Red Wine', 'Les Hauts de Lagarde', 'Hominus Fides', 'Coteau de Vernon', 'Cuvée Marguerite Massaut', 'Honivogl Smaragd']",256
4383,Jessica Brock,angela07@gmail.com,(738)704-3574,"687 Baker Ramp, North Donna, SC 09258",23,Female,['Nussberg Gemischter Satz Grande Reserve'],63
4384,Arthur Hicks,amandasanders@yahoo.com,001-610-029-9667x108,"Unit 6904 Box 5381, DPO AP 96758",62,Female,"['La Carte', 'Domaine de la Ferté', 'Teuzzo', 'Estate Pichon Voneyard', 'Bágoa do Miño']",165
